calibr_id	rfm_id	smile	canonical_ikey	name	source	source_id	status	reframedb_url	tanimoto_miltefosine	tanimoto_streptomycin
CBR-001-572-435-3	RFM-001-366-1	COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1	TVYLLZQTGLZFBW	Tramadol	Specs	AE-641/00605033	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/TVYLLZQTGLZFBW;qid=Q27266848"")"	0.09668874172185431	0.2596599690880989
CBR-001-572-571-0	RFM-001-501-0	Clc1cccc(SC2CCNCC2)n1	GGALEXMXDMUMDM	anpirtoline	Biotech Organics	CL13098	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/GGALEXMXDMUMDM;qid=Q27164702"")"	0.09836065573770492	0.14849785407725322
CBR-001-584-744-6	RFM-004-324-3	CC(C)C[C@@H](C(=O)N[C@H](C(=O)OC1CCCC1)c1ccccc1)[C@H](O)C(=O)NO	FWFGIHPGRQZWIW	Tosedostat (CHR2797)	Bio-Techne	3595	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/FWFGIHPGRQZWIW;qid=Q27166812"")"	0.10064935064935066	0.3464100666173205
CBR-001-574-516-1	RFM-003-311-4;RFM-001-529-2;RFM-000-200-6	Nc1nc2c(ncn2CCC(CO)CO)c(=O)[nH]1	JNTOCHDNEULJHD		Sigma-Aldrich	MFCD15142866	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/JNTOCHDNEULJHD;qid=Q82842559"")"	0.09456264775413711	0.258557902403496
CBR-001-574-481-7	RFM-003-277-9	C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(N=O)CC[C@@H]4[C@H]3CC[C@@]21CC	FPGXTJXAYVNDRS	Norelgestromin	Sigma-Aldrich	MFCD20133786	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/FPGXTJXAYVNDRS;qid=nan"")"	0.10465116279069768	0.2225
CBR-001-584-893-8	RFM-004-473-5	O=C(CCCCCCNC(=O)c1cnc(N(c2ccccc2)c2ccccc2)nc1)NO	QGZYDVAGYRLSKP	ACY-1215	MedChem Express	HY-16026	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/QGZYDVAGYRLSKP;qid=Q27088553"")"	0.08668730650154799	0.2197891321978913
CBR-050-365-681-3		CNC[C@H](O)c1cccc(O)c1	SONNWYBIRXJNDC	L-PHENYLEPHRINE, >98%; Phenylephrine hydrochloride	Sigma-Aldrich	110972921	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/SONNWYBIRXJNDC;qid=Q27225518"")"	0.1174934725848564	0.11818181818181818
CBR-001-571-442-8	RFM-000-428-4	CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1	MBUVEWMHONZEQD	azelastine hydrochloride	Selleck Chemicals	S2552	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/MBUVEWMHONZEQD;qid=Q27124261"")"	0.11057692307692307	0.3011968085106383
CBR-050-152-782-8	RFM-012-703-7;RFM-000-630-4	CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1	CFCUWKMKBJTWLW	Mithramycin A	Toronto Research Chemicals	M369500	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/CFCUWKMKBJTWLW;qid=Q104956346"")"	0.09140148950575491	0.4773561811505508
CBR-001-574-509-2	RFM-003-305-6	COc1ccccc1CN[C@@H]1CCCN[C@@H]1c1ccccc1	DTQNEFOKTXXQKV	CP-100263 dihydrochloride hydrate	Sigma-Aldrich	MFCD18632542	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/DTQNEFOKTXXQKV;qid=Q27076905"")"	0.08344923504867872	0.24390243902439024
CBR-001-584-840-5	RFM-004-420-2	C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1	BMKDZUISNHGIBY	razoxane	Boerchem Pharmtech	BC207848	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/BMKDZUISNHGIBY;qid=Q3930720"")"	0.07008086253369272	0.11224489795918367
CBR-050-265-896-0	RFM-004-215-9	CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1	UCFGDBYHRUNTLO	Topotecan Hydrochloride	Sigma-Aldrich	T2705	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/UCFGDBYHRUNTLO;qid=Q27165487"")"	0.09080118694362017	0.42934488359501893
CBR-001-574-303-0	RFM-003-099-9	CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc4ncccc4c3)c(F)c2)ccn1	WVXNSAVVKYZVOE	DCC-2036 (Rebastinib)	Selleck Chemicals	S2634	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/WVXNSAVVKYZVOE;qid=Q27088522"")"	0.08672699849170437	0.3536511768255884
CBR-001-586-652-1	RFM-005-917-6	O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1	PQXKDMSYBGKCJA	lurasidone hydrochloride	Sigma-Aldrich	MFCD18917095	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/PQXKDMSYBGKCJA;qid=Q416992"")"	0.09935897435897435	0.28943661971830986
CBR-001-571-216-0	RFM-000-241-5	CC(COc1ccccc1)N(CCCl)Cc1ccccc1	QZVCTJOXCFMACW	Dibenzyline63-92-3	Enamine	EN300-52514	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/QZVCTJOXCFMACW;qid=Q82601998"")"	0.1090146750524109	0.14445399828030955
CBR-001-586-498-9	RFM-005-764-7	CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1	JRURYQJSLYLRLN	entacapone	Sigma-Aldrich	MFCD00866580	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/JRURYQJSLYLRLN;qid=Q416444"")"	0.08780487804878048	0.2529585798816568
CBR-001-625-270-3	RFM-009-240-0	C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2OC2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1	FABUFPQFXZVHFB	Ixabepilone	MedChem Express	HY-10222	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/FABUFPQFXZVHFB;qid=Q27166861"")"	0.10189075630252101	0.35703812316715544
CBR-001-586-722-8	RFM-005-987-0	C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(N=O)CC[C@@H]4[C@H]3CC[C@@]21CC	SHUKQGIGCAITKX	Norgestimate	Sigma-Aldrich	F______94497	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/SHUKQGIGCAITKX;qid=nan"")"	0.10096818810511757	0.2960259529602595
CBR-050-365-888-6	RFM-006-030-0	NNCCc1ccccc1	RMUCZJUITONUFY	Phenelzine; Phenelzine sulfate	Sigma-Aldrich	3567928411	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/RMUCZJUITONUFY;qid=Q1747559"")"	0.07224334600760456	0.04331087584215592
CBR-001-574-358-5	RFM-003-154-9	CN1C[C@@H]2C[C@H]1CN2c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1	QMLVECGLEOSESV		Sigma-Aldrich	33700	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/QMLVECGLEOSESV;qid=Q5220980"")"	0.08556547619047619	0.3811850946854001
CBR-001-571-221-7	RFM-000-246-0	O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O	IIDJRNMFWXDHID	Risedronate	AK Scientific	I802	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/IIDJRNMFWXDHID;qid=Q408724"")"	0.09609120521172639	0.17717478052673583
CBR-050-155-227-8	RFM-013-748-4	O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1	KJONHKAYOJNZEC		Sigma-Aldrich	N3889-50MG	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/KJONHKAYOJNZEC;qid=Q410078"")"	0.08073817762399077	0.2546897546897547
CBR-050-297-823-6	RFM-008-836-8	CCCCCCCCCC(=O)O	GHVNFZFCNZKVNT	Capric acid	ChemSpace	T3379	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/GHVNFZFCNZKVNT;qid=Q82476008"")"	0.13526570048309178	0.04221105527638191
CBR-001-572-763-6	RFM-001-693-3	Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1	JBDGDEWWOUBZPM	Ambroxol HCl	Key Organics	KS-5248	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/JBDGDEWWOUBZPM;qid=Q105124245"")"	0.12545454545454546	0.22184006878761822
CBR-050-266-785-8	RFM-003-156-1;RFM-004-189-4	CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O	MYPYJXKWCTUITO	Vancomycin	Sigma-Aldrich	V8138	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/MYPYJXKWCTUITO;qid=Q110173452"")"	0.08732876712328767	0.4865458539264141
CBR-050-365-927-6		CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)NC(C=O)Cc1ccccc1	NGBKFLTYGSREKK	benzyl (1S)-1-{[(1-benzyl-2-oxoethyl)amino]carbonyl}-2-methylpropylcarbamate; MDL 28170	Sigma-Aldrich	3545561763	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/NGBKFLTYGSREKK;qid=Q27156387"")"	0.08192090395480225	0.2278778386844166
CBR-050-365-737-2	RFM-008-659-9	O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12	ZQSIJRDFPHDXIC	Daidzein	Sigma-Aldrich	110969913	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/ZQSIJRDFPHDXIC;qid=Q82871170"")"	0.0649171270718232	0.22032583397982933
CBR-001-842-724-2	RFM-003-725-2	COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12	YEEZWCHGZNKEEK	ZAFIRLUKAST	Sigma-Aldrich	Z4152-10MG	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/YEEZWCHGZNKEEK;qid=Q928378"")"	0.08358895705521473	0.36812847436689317
CBR-001-584-828-9	RFM-004-408-6	CN(NC(=O)CC(=O)NN(C)C(=S)c1ccccc1)C(=S)c1ccccc1	BKJIXTWSNXCKJH	Elesclomol	AKos Consulting and Solutions GmbH	AKOS005145783	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/BKJIXTWSNXCKJH;qid=Q5359460"")"	0.09381237524950099	0.15681233933161953
CBR-001-572-116-1	RFM-001-048-0	CCc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1	SVYBEBLNQGDRHF	SULFAETHIODOLE	Vitas-M	STK099239	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/SVYBEBLNQGDRHF;qid=Q27185990"")"	0.07681159420289856	0.20046620046620048
CBR-050-265-701-4	RFM-005-885-5	CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1	ZCVMWBYGMWKGHF	KETOTIFEN FUMARATE	Sigma-Aldrich	K2628	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/ZCVMWBYGMWKGHF;qid=Q2458673"")"	0.0933456561922366	0.3224516988674217
CBR-001-573-324-1	RFM-002-128-3	CC(CCc1ccc(O)cc1)NCC(O)c1ccc(O)cc1	YJQZYXCXBBCEAQ	butopamine	Bosche Scientific	R2466	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/YJQZYXCXBBCEAQ;qid=Q722419"")"	0.1118421052631579	0.14623467600700527
CBR-050-366-003-5	RFM-002-797-4	N=C(N)N/N=C/c1c(Cl)cccc1Cl	WDZVGELJXXEGPV	(2E)-2-(2,6-dichlorobenzylidene)hydrazinecarboximidamide; Guanabenz acetate	Sigma-Aldrich	3567922747	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/WDZVGELJXXEGPV;qid=Q27164730"")"	0.07518796992481203	0.11705989110707804
CBR-001-585-083-6	RFM-004-663-9	CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OC[C@H]3CCCNC3)c21	KGPGFQWBCSZGEL	GSK-690693	MedChem Express	HY-10249	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/KGPGFQWBCSZGEL;qid=Q27077916"")"	0.09504685408299866	0.405997693194925
CBR-001-571-775-6	RFM-000-760-3	C[C@@H]1C[C@H]2O[C@@H]2/C=C\C=C\C(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)O1	WYZWZEOGROVVHK	Radicicol	Apollo Scientific	BIR0140	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/WYZWZEOGROVVHK;qid=Q104667570"")"	0.08719346049046321	0.349763673193788
CBR-001-571-433-7	RFM-000-419-3	C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1	RTXOFQZKPXMALH		Ark Pharm, Inc	AK162391	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/RTXOFQZKPXMALH;qid=Q27166330"")"	0.08677685950413223	0.40247495580436066
CBR-050-073-502-4	RFM-000-633-7	CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O	MQOBSOSZFYZQOK	Choline fenofibrate	TSRI synthesis	Jin Quan :Project 1	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/MQOBSOSZFYZQOK;qid=Q27077290"")"	0.08286252354048965	0.17591801878736124
CBR-050-069-030-2	RFM-012-540-6	CON	GMPKIPWJBDOURN	Hydroxylamine, O-methyl-	MedKoo Biosciences	205650	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/GMPKIPWJBDOURN;qid=Q18344129"")"	0.010810810810810811	0.0030425963488843813
CBR-001-586-269-8	RFM-005-537-8	CCOc1ccc(C[C@H]2NC(=O)CCSSC[C@@H](C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCN)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@@H](C)CC)NC2=O)cc1	VWXRQYYUEIYXCZ	antocin II	Sigma-Aldrich	MFCD00672436	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/VWXRQYYUEIYXCZ;qid=Q105298330"")"	0.08968177434908389	0.3333333333333333
CBR-001-573-022-0	RFM-001-952-3	O=C(O)[C@@H](S)[C@@H](S)C(=O)O	ACTRVOBWPAIOHC	succimer	Sigma-Aldrich	D7881	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/ACTRVOBWPAIOHC;qid=Q56604713"")"	0.07581227436823104	0.06382978723404255
CBR-001-571-402-0	RFM-000-408-0	Nc1ccc(S(N)(=O)=O)cc1	FDDDEECHVMSUSB	Sulfanilamide	Oxchem	AX8152170	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/FDDDEECHVMSUSB;qid=Q423423"")"	0.045584045584045586	0.07642725598526703
CBR-001-574-140-9	RFM-002-937-8	Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=O	XNKLLVCARDGLGL	STAVUDINE	Pharmeks LTD.	PHAR087649	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/XNKLLVCARDGLGL;qid=Q423984"")"	0.08628318584070796	0.28345323741007195
CBR-001-584-628-3	RFM-004-208-0	Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O	CUIHSIWYWATEQL	pazopanib hydrochloride (ophthalmic)	MedChem Express	HY-12009	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/CUIHSIWYWATEQL;qid=Q27139452"")"	0.09075043630017451	0.3170731707317073
CBR-001-845-265-8	RFM-001-888-2	CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1	YPELFRMCRYSPKZ	MOSAPRIDE CITRATE	AK Scientific	I052	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/YPELFRMCRYSPKZ;qid=Q82853680"")"	0.09232480533926585	0.29745454545454547
CBR-001-624-570-8	RFM-008-622-6	CCCCCC/C=C/C=C\CCCCCCCC(=O)O	JBYXPOFIGCOSSB	(9Z,11E)-Octadecadienoic acid	Sigma-Aldrich	07691	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/JBYXPOFIGCOSSB;qid=Q27282332"")"	0.12704918032786885	0.05691854759568204
CBR-001-840-188-2	RFM-000-529-8	CC(=O)Nc1ccc(O)cc1	RZVAJINKPMORJF	acetaminophen, Kowa	Sigma-Aldrich	A7085	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/RZVAJINKPMORJF;qid=Q82870836"")"	0.054380664652567974	0.08176691729323309
CBR-050-266-762-1	RFM-004-200-2	Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1	CBEQULMOCCWAQT	Triprolidine hydrochloride	Sigma-Aldrich	T6764	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/CBEQULMOCCWAQT;qid=Q27157490"")"	0.09538461538461539	0.20637450199203186
CBR-001-844-132-2	RFM-008-798-9	O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O	MYSWGUAQZAJSOK	CIPROFLOXACIN	AK Scientific	J92069	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/MYSWGUAQZAJSOK;qid=Q256602"")"	0.07939189189189189	0.33590237636480413
CBR-001-208-859-4		Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O	HBUBKKRHXORPQB	FLUDARABINE	Enamine	207682234	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/HBUBKKRHXORPQB;qid=Q72478349"")"	0.09120788824979457	0.36713735558408217
CBR-001-625-144-8	RFM-009-120-3	CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Oc2c(C)c(C)c3c(c2C)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O3)C(C)(C)CCC1	RIQIJXOWVAHQES	Tretinoin tocoferil	Chempartner	SP-0018037-014	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/RIQIJXOWVAHQES;qid=Q27114835"")"	0.09447236180904522	0.3186889818688982
CBR-001-584-285-0	RFM-004-010-8	COc1ccc(Cl)cc1/N=N/c1ncc[nH]1	IXQGZPLNCYHNKT	M-6434	Chempartner	SP-16094-012	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/IXQGZPLNCYHNKT;qid=nan"")"	0.0633147113594041	0.16159052453468697
CBR-001-574-203-7	RFM-002-999-2	CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O	IFRGXKKQHBVPCQ	AT-13387	Selleck Chemicals	S1163	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/IFRGXKKQHBVPCQ;qid=Q27287092"")"	0.09240506329113925	0.23699851411589895
CBR-001-846-156-8	RFM-000-639-3	CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1	VXBAJLGYBMTJCY	TG-02	MedChem Express	HY-15166	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/VXBAJLGYBMTJCY;qid=Q82479936"")"	0.1045828437132785	0.26690909090909093
CBR-001-634-682-0	RFM-010-458-5	Cn1c(N2CCCCS2(=O)=O)nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O	VNIWZCGZPBJWBI	BMS-707035	HDH Pharma, Inc.	IN2240	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/VNIWZCGZPBJWBI;qid=Q27268692"")"	0.09330323551542513	0.36501210653753025
CBR-050-266-158-7	RFM-002-339-2	CN1[C@@H]2CCC[C@H]1C[C@@H](NC(=O)c1nn(C)c3ccccc13)C2	MFWNKCLOYSRHCJ	Granisetron??Hydrochloride	Sigma-Aldrich	G3796	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/MFWNKCLOYSRHCJ;qid=Q596708"")"	0.09851694915254237	0.2824267782426778
CBR-050-324-316-1	RFM-003-113-0	NC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-]	WOCXQMCIOTUMJV	CB 1954	Sigma-Aldrich	C2235-50MG	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/WOCXQMCIOTUMJV;qid=Q27095075"")"	0.09269988412514485	0.25629949604031677
CBR-001-586-886-7	RFM-006-149-4	C=CCN1CCc2nc(N)sc2CC1	DHSSDEDRBUKTQY	talipexole	Sigma-Aldrich	MFCD00274573	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/DHSSDEDRBUKTQY;qid=Q7679540"")"	0.08774583963691376	0.2158273381294964
CBR-001-586-881-2	RFM-006-144-9	O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1	MBGGBVCUIVRRBF	Sulfinpyrazone	Sigma-Aldrich	MFCD00057279	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/MBGGBVCUIVRRBF;qid=Q3790542"")"	0.08008429926238145	0.2857142857142857
CBR-001-585-062-1	RFM-004-642-4	CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](N)COP(=O)([O-])OCC[N+](C)(C)C	JLVSPVFPBBFMBE	Sphingosylphosphorylcholine	Merck Chemicals	567735	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/JLVSPVFPBBFMBE;qid=Q27088851"")"	0.5229357798165137	0.17222723174030657
CBR-001-574-805-7	RFM-003-599-4	CN1CCc2cccc(Cl)c2CC1	RSRUDTPYRBLHEO	SK&F-86466	Tocris	3866	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/RSRUDTPYRBLHEO;qid=Q27108203"")"	0.09492273730684327	0.13263525305410123
CBR-001-624-826-3	RFM-008-878-8	CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2	ZTVIKZXZYLEVOL	HOMATROPINE HYDROBROMIDE	TCI America	H0155	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/ZTVIKZXZYLEVOL;qid=Q27093221"")"	0.12229102167182662	0.28104026845637586
CBR-001-208-336-2	RFM-003-077-3	CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(N[C@H]4CC[C@H](O)CC4)c3)c2C1	ZFVRYNYOPQZKDG		Selleck Chemicals	S2639	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/ZFVRYNYOPQZKDG;qid=Q27251134"")"	0.09600560616678346	0.3983451536643026
CBR-050-266-423-5	RFM-005-804-8	Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1	SMANXXCATUTDDT	flunarizine	Sigma-Aldrich	F8257	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/SMANXXCATUTDDT;qid=Q27163979"")"	0.10018214936247723	0.16198347107438016
CBR-001-571-767-6	RFM-000-752-3	N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1	HPJKCIUCZWXJDR	LETROZOLE112809-51-5	AK Scientific	H020	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/HPJKCIUCZWXJDR;qid=Q194974"")"	0.08050089445438283	0.16487158243579123
CBR-050-265-380-7	RFM-000-048-6;RFM-001-107-4	CN(C)CCOC(c1ccccc1)c1ccccc1	ZZVUWRFHKOJYTH		Sigma-Aldrich	D3630	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/ZZVUWRFHKOJYTH;qid=Q413486"")"	0.11904761904761904	0.11262488646684832
CBR-001-842-987-3	RFM-002-426-0	O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12	CZQHHVNHHHRRDU	LY 294002 HCl	Sigma-Aldrich	L9908	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/CZQHHVNHHHRRDU;qid=Q4042503"")"	0.09151047409040794	0.28735632183908044
CBR-001-571-960-5	RFM-000-253-9;RFM-000-893-5	CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21	IAVUPMFITXYVAF	DORZOLAMIDE HYDROCHLORIDE	AvaChem Scientific	2440B	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/IAVUPMFITXYVAF;qid=Q72490574"")"	0.08009708737864078	0.35510462904248574
CBR-001-571-871-5	RFM-000-855-9	Cn1c(=O)c2c(ncn2CCCNCC(O)c2cc(O)cc(O)c2)n(C)c1=O	WVLAAKXASPCBGT	reproterol	Toronto Research Chemicals	R144650	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/WVLAAKXASPCBGT;qid=Q1292703"")"	0.09445958219800181	0.33090185676392575
CBR-001-634-666-0	RFM-010-442-7	CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	VOCBWIIFXDYGNZ	delta6-Testosterone Enanthate	AN PharmaTech Co Ltd	AN-44241	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/VOCBWIIFXDYGNZ;qid=Q27259000"")"	0.11019736842105263	0.2443133951137321
CBR-001-704-028-7	RFM-012-309-1	C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC	WWYNJERNGUHSAO	Levonorgestrel	AK Scientific	H088	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/WWYNJERNGUHSAO;qid=Q27122247"")"	0.11071428571428571	0.19563392107472713
CBR-001-846-981-3	RFM-000-916-5;RFM-014-144-6	COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4	HYFHYPWGAURHIV	HOMOHARRINGTONINE	MedChem Express	HY-14944	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/HYFHYPWGAURHIV;qid=Q105035283"")"	0.09158878504672897	0.4511363636363636
